problem type;benchmark set;filename;number of orders;capacity;random seed;policy;opt?;UB;LB;time [s]
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt;60;75;3;optimal;false;6.352;4.077,88;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt;60;75;3;largest_gap;false;7.559;3.713,05;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-3.txt;60;75;3;traversal;false;6.260;6.211,05;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt;60;75;4;optimal;false;6.019;4.016,29;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt;60;75;4;largest_gap;false;7.100;3.445,97;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-4.txt;60;75;4;traversal;false;5.785;5.755,18;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt;60;75;5;optimal;false;5.894;3.948,36;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt;60;75;5;largest_gap;false;7.093;2.741,27;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-5.txt;60;75;5;traversal;false;5.736;5.717,32;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt;60;75;6;optimal;false;5.994;2.916,88;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt;60;75;6;largest_gap;false;7.135;4.175,02;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-6.txt;60;75;6;traversal;false;5.763;5.759,03;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt;60;75;7;optimal;false;6.006;4.550,20;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt;60;75;7;largest_gap;false;7.753;4.540,42;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-7.txt;60;75;7;traversal;false;6.278;6.151,10;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt;60;75;8;optimal;false;6.349;4.786,39;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt;60;75;8;largest_gap;false;7.447;3.240,14;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-8.txt;60;75;8;traversal;false;6.263;6.246,35;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt;60;75;9;optimal;false;6.359;4.076,75;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt;60;75;9;largest_gap;false;7.046;4.020,22;3600
OrderBatching;HENN;Instances_uniform\Instances_S-Shape\SS_O60_C75\40s-60-75-9.txt;60;75;9;traversal;false;6.252;6.197,92;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt;70;30;0;optimal;false;10.062;10.060,80;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt;70;30;0;largest_gap;true;10.510;10.510;1961,19
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-0.txt;70;30;0;traversal;true;12.103;12.102,80;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt;70;30;1;optimal;true;11.276;11.276;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt;70;30;1;largest_gap;true;11.799;11.799;497,85
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-1.txt;70;30;1;traversal;true;13.146;13.146;842,475
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt;70;30;2;optimal;true;10.709;10.709;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt;70;30;2;largest_gap;true;11.362;11.362;1151,9
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-2.txt;70;30;2;traversal;true;12.736;12.736;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt;70;30;3;optimal;true;10.945;10.945;1285,96
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt;70;30;3;largest_gap;true;11.452;11.452;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-3.txt;70;30;3;traversal;true;13.085;13.085;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt;70;30;4;optimal;true;11.453;11.453;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt;70;30;4;largest_gap;true;12.232;12.232;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-4.txt;70;30;4;traversal;true;13.609;13.609;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt;70;30;5;optimal;true;12.442;12.442;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt;70;30;5;largest_gap;true;13.128;13.128;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-5.txt;70;30;5;traversal;true;15.123;15.123;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt;70;30;6;optimal;true;12.050;12.050;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt;70;30;6;largest_gap;true;12.697;12.697;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-6.txt;70;30;6;traversal;true;14.611;14.611;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt;70;30;7;optimal;true;12.374;12.374;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt;70;30;7;largest_gap;true;12.894;12.894;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-7.txt;70;30;7;traversal;true;15.097;15.097;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt;70;30;8;optimal;true;11.473;11.473;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt;70;30;8;largest_gap;true;12.176;12.176;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-8.txt;70;30;8;traversal;true;13.812;13.812;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt;70;30;9;optimal;true;11.025;11.024,70;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt;70;30;9;largest_gap;true;11.729;11.729;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C30\41l-70-30-9.txt;70;30;9;traversal;true;13.462;13.462;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt;70;45;0;optimal;false;8.015;7.946,89;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt;70;45;0;largest_gap;false;8.463;8.439,20;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-0.txt;70;45;0;traversal;false;9.224;9.173,50;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt;70;45;1;optimal;false;8.617;8.416,85;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt;70;45;1;largest_gap;false;9.227;9.104,60;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-1.txt;70;45;1;traversal;false;9.329;9.325,72;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt;70;45;2;optimal;false;8.329;8.243,17;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt;70;45;2;largest_gap;false;8.906;8.850,17;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-2.txt;70;45;2;traversal;false;9.484;9.378,54;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt;70;45;3;optimal;false;7.368;6.754,30;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt;70;45;3;largest_gap;false;7.841;7.837,61;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-3.txt;70;45;3;traversal;true;8.091;8.091;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt;70;45;4;optimal;false;7.667;7.626,68;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt;70;45;4;largest_gap;false;8.229;8.207,32;2163,39
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-4.txt;70;45;4;traversal;true;8.522;8.521,52;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt;70;45;5;optimal;false;8.118;7.898,96;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt;70;45;5;largest_gap;false;8.678;8.609,43;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-5.txt;70;45;5;traversal;true;8.949;8.949;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt;70;45;6;optimal;false;8.035;7.799,11;2975,52
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt;70;45;6;largest_gap;false;8.319;8.310,67;2544,78
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-6.txt;70;45;6;traversal;false;8.725;8.707,32;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-7.txt;70;45;7;optimal;false;8.326;8.300,59;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-7.txt;70;45;7;largest_gap;false;8.898;8.880,71;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-7.txt;70;45;7;traversal;true;9.303;9.302,50;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-8.txt;70;45;8;optimal;false;7.743;7.611,38;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-8.txt;70;45;8;largest_gap;false;8.174;8.162,32;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-8.txt;70;45;8;traversal;true;8.651;8.650,52;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-9.txt;70;45;9;optimal;false;7.503;6.947,13;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-9.txt;70;45;9;largest_gap;false;7.961;7.937,96;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C45\42l-70-45-9.txt;70;45;9;traversal;false;8.646;8.624,88;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-0.txt;70;60;0;optimal;false;6.449;5.649,05;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-0.txt;70;60;0;largest_gap;false;7.082;6.754,23;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-0.txt;70;60;0;traversal;false;6.701;6.688;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-1.txt;70;60;1;optimal;false;6.773;5.908,81;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-1.txt;70;60;1;largest_gap;false;7.505;6.786,56;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-1.txt;70;60;1;traversal;false;7.125;7.116,43;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-2.txt;70;60;2;optimal;false;6.351;5.534,64;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-2.txt;70;60;2;largest_gap;false;6.642;6.557,50;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-2.txt;70;60;2;traversal;false;6.561;6.546,39;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-3.txt;70;60;3;optimal;false;5.791;4.622,17;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-3.txt;70;60;3;largest_gap;false;6.466;6.013,18;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-3.txt;70;60;3;traversal;false;6.259;6.114,73;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-4.txt;70;60;4;optimal;false;6.617;5.992,30;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-4.txt;70;60;4;largest_gap;false;7.518;6.734,15;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-4.txt;70;60;4;traversal;false;6.846;6.783,07;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-5.txt;70;60;5;optimal;false;6.397;5.286,65;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-5.txt;70;60;5;largest_gap;false;6.676;6.596,21;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-5.txt;70;60;5;traversal;false;6.623;6.526,54;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-6.txt;70;60;6;optimal;false;6.543;5.825,32;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-6.txt;70;60;6;largest_gap;false;7.533;6.922,68;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-6.txt;70;60;6;traversal;false;6.914;6.881,38;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-7.txt;70;60;7;optimal;false;5.904;5.596,34;2714,13
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-7.txt;70;60;7;largest_gap;false;6.482;6.369,92;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-7.txt;70;60;7;traversal;false;6.377;6.376,12;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-8.txt;70;60;8;optimal;false;6.753;6.402,62;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-8.txt;70;60;8;largest_gap;false;7.220;7.004,95;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-8.txt;70;60;8;traversal;true;6.912;6.911,54;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-9.txt;70;60;9;optimal;false;5.769;5.563,49;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-9.txt;70;60;9;largest_gap;false;6.118;6.027,16;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C60\43l-70-60-9.txt;70;60;9;traversal;true;5.954;5.953,53;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-0.txt;70;75;0;optimal;false;5.106;3.492,42;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-0.txt;70;75;0;largest_gap;false;5.571;5.066,21;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-0.txt;70;75;0;traversal;true;5.090;5.089,63;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-1.txt;70;75;1;optimal;false;5.150;4.240,24;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-1.txt;70;75;1;largest_gap;false;5.926;5.419,54;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-1.txt;70;75;1;traversal;false;5.563;5.357,86;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-2.txt;70;75;2;optimal;false;5.109;3.914,25;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-2.txt;70;75;2;largest_gap;false;5.726;5.000,35;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-2.txt;70;75;2;traversal;false;5.441;5.348,31;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-3.txt;70;75;3;optimal;false;5.509;4.651,06;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-3.txt;70;75;3;largest_gap;false;5.905;5.445,74;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-3.txt;70;75;3;traversal;false;5.759;5.616,18;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-4.txt;70;75;4;optimal;false;5.188;4.502,70;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-4.txt;70;75;4;largest_gap;false;5.781;4.793,75;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-4.txt;70;75;4;traversal;false;5.552;5.224,78;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-5.txt;70;75;5;optimal;false;5.051;3.466,20;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-5.txt;70;75;5;largest_gap;false;5.644;5.074,40;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-5.txt;70;75;5;traversal;false;5.065;5.040,83;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-6.txt;70;75;6;optimal;false;5.104;3.947,50;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-6.txt;70;75;6;largest_gap;false;5.662;5.020,95;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-6.txt;70;75;6;traversal;false;5.508;5.180,97;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-7.txt;70;75;7;optimal;false;5.085;3.995,70;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-7.txt;70;75;7;largest_gap;false;5.561;5.132,15;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-7.txt;70;75;7;traversal;false;5.341;5.013,73;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-8.txt;70;75;8;optimal;false;5.182;4.058,96;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-8.txt;70;75;8;largest_gap;false;5.743;4.821,10;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-8.txt;70;75;8;traversal;false;5.218;5.153,34;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-9.txt;70;75;9;optimal;false;4.856;4.064,30;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-9.txt;70;75;9;largest_gap;false;5.403;5.069,81;3600
OrderBatching;HENN;Instances_class-based\Instances_Largest_Gap\LG_O70_C75\44l-70-75-9.txt;70;75;9;traversal;false;5.046;4.990,70;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-0.txt;70;30;0;optimal;true;13.818;13.818;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-0.txt;70;30;0;largest_gap;true;14.434;14.434;3132,83
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-0.txt;70;30;0;traversal;true;16.922;16.922;2936,5
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-1.txt;70;30;1;optimal;true;11.734;11.734;1255,3
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-1.txt;70;30;1;largest_gap;true;12.457;12.457;2413,68
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-1.txt;70;30;1;traversal;true;14.128;14.128;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-2.txt;70;30;2;optimal;true;11.641;11.641;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-2.txt;70;30;2;largest_gap;true;12.335;12.335;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-2.txt;70;30;2;traversal;true;13.807;13.806,70;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-3.txt;70;30;3;optimal;true;11.961;11.961;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-3.txt;70;30;3;largest_gap;true;12.472;12.472;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-3.txt;70;30;3;traversal;true;14.453;14.453;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-4.txt;70;30;4;optimal;true;11.943;11.943;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-4.txt;70;30;4;largest_gap;true;12.506;12.506;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-4.txt;70;30;4;traversal;true;14.429;14.429;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-5.txt;70;30;5;optimal;true;11.769;11.769;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-5.txt;70;30;5;largest_gap;true;12.410;12.410;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-5.txt;70;30;5;traversal;true;14.347;14.347;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-6.txt;70;30;6;optimal;true;11.523;11.522,80;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-6.txt;70;30;6;largest_gap;true;12.196;12.196;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-6.txt;70;30;6;traversal;true;13.695;13.694,70;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-7.txt;70;30;7;optimal;true;11.130;11.130;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-7.txt;70;30;7;largest_gap;true;11.669;11.669;3600
OrderBatching;HENN;Instances_class-based\Instances_S-Shape\SS_O70_C30\57s-70-30-7.txt;70;30;7;traversal;true;12.962;12.962;3600
